-1.4404481071448672, 440, -2.3358115614073967, 39, 242
-0.3200700286506765, 4040, -0.42085711065165965, 100, 501
-0.9284539229891338, 3600, -1.375573482780048, 100, 501
-0.20174768861814232, 2960, -0.289350482799436, 100, 481
-0.2685766501226572, 3640, -0.11156012488910477, 100, 501
-0.6623637941208101, 2460, -0.3215837912913749, 100, 501
-0.27953131867509384, 2260, -0.04867389083390544, 100, 501
-0.0643535035357792, 1660, -0.0643535035357792, 100, 501
-0.13253422456852576, 2240, -0.656501875513034, 100, 501
-0.02303253073512529, 5200, -0.4987091067842525, 100, 501
-1.3015339765900484, 3760, -1.3553982878037467, 100, 501
-0.21400465090775425, 2080, -0.1490675951386844, 100, 501
-0.588589407982205, 3480, -0.08204193544121433, 100, 501
-0.26878865867707846, 4080, -0.08166029518004694, 100, 501
-0.19516692240063352, 3120, -0.4711112619112322, 100, 501
-0.2468405832956257, 5240, -0.688273189447026, 100, 501
-0.9465323798450763, 4480, -0.9146525233055653, 100, 501
-0.11061922186058581, 3220, -2.553094083746906, 100, 287
-0.0568454538430182, 2360, -0.9780299456365498, 100, 302
-0.19043086490893493, 3940, -0.02303253073512529, 100, 501
-0.08752784083643472, 3440, -0.21400465090775425, 100, 501
-1.3055573534577558, 1600, -1.98531679299993, 52, 257
-1.633366959007894, 40, -2.0422613558655702, 6, 199
-0.7771705786080978, 1540, -2.4675933608106337, 42, 218
-0.12537155108720738, 2160, -0.2759499819344346, 100, 501
-1.1736274162054412, 3320, -0.49274887490700503, 100, 501
-0.168370841550814, 2920, -0.028272650766663854, 100, 501
-1.0646478153049819, 6640, -0.7131691471599497, 100, 501
-0.7891381780774194, 2800, -0.06243095008599939, 100, 436
-0.11325051252846952, 2000, -0.02303253073512529, 100, 501
-0.5034885198870307, 1740, -0.32928767391143765, 100, 501
-0.6857330293461635, 4200, -0.43576985852592404, 100, 501
-0.4283465091640737, 4520, -0.2182381942466742, 100, 501
-0.258395094044243, 1740, -0.05115563821764832, 100, 501
-0.6232800248941773, 5020, -0.8648622502479173, 100, 501
-1.2530694889690348, 1860, -0.41920064847649263, 100, 435
-0.5932466803196907, 3460, -0.23863101672564466, 100, 501
-0.10441543620300503, 2160, -0.01419745440966079, 100, 501
-1.720577515215422, 2660, -0.5710012442604083, 100, 501
-0.30584981164349245, 2920, -0.05326411710235901, 100, 501
-0.0831015486875101, 2980, -0.800930408924367, 100, 501
-0.18765455359087024, 2100, -1.4037522673529312, 100, 501
-0.05241149820350982, 4880, -0.5043861396292694, 100, 375
-0.9153223686705622, 3060, -1.5847720636633413, 100, 393
-0.39808540034289297, 1760, -1.3661017417812256, 100, 273
-0.7488782499988509, 1460, -2.755313384546748, 78, 369
-0.5169985386578756, 3880, -0.10127128053526191, 100, 501
-0.4261757984445791, 3160, -0.6513020241499152, 100, 501
-0.12736800585506922, 4320, -0.07514303211879639, 100, 501
-0.39913942521382006, 1840, -0.2660153162520537, 100, 501
-0.5470649078279919, 4100, -0.7488956763615175, 100, 501
-0.7077563283742145, 3380, -0.11227800515146517, 100, 501
-0.7601727205281604, 520, -2.3135450493230656, 50, 348
-0.08696391836784376, 4300, -0.3919947365277203, 100, 501
-0.8787313395874441, 3500, -0.20004724340119093, 100, 501
-0.34586179187433824, 2260, -0.3577193054657864, 100, 501
-0.2548039169575866, 3000, -0.23983338507867272, 100, 501
-0.050332674124784815, 1740, -0.12563532124610785, 100, 501
-0.3110222396350431, 3400, -0.49868889040568537, 100, 501
-1.747565445437388, 4400, -1.3739619078297247, 100, 471
-0.08525991117521228, 2120, -0.16084325748597963, 100, 501
-0.9378629482977235, 2440, -1.371533204085157, 100, 253
-0.35956869998128177, 3920, -1.1865566942714243, 100, 452
-0.8933398792188255, 2160, -0.4164730926719453, 100, 501
-0.4585022638684876, 4160, -0.3539120370914587, 100, 501
-0.07073391419202638, 2240, -0.05475059451157424, 100, 501
-0.4208834946146061, 1000, -3.0807524281407095, 83, 202
-0.5702533977591996, 6140, -0.9389227109851127, 100, 425
-0.11321890817998415, 2980, -0.08567297942664281, 100, 501
-0.05160533381147964, 3380, -0.17163278606899685, 100, 501
-0.19753767113506665, 3060, -0.5501358784730047, 100, 501
