-1.3860417093190738, 257, 501, 1
-0.048969559800578794, 359, 501, 1
-0.16542607347926053, 233, 501, 1
-0.07259305304416738, 377, 501, 1
-0.13712445083697933, 263, 501, 1
-0.10596990011149568, 312, 501, 1
-2.549537700457269, 4, 137, 0
-0.3162076093165139, 63, 186, 0
-0.6678082354397914, 352, 501, 1
-0.41733997031073305, 88, 213, 0
-1.158479386755415, 319, 501, 1
-1.171872351544078, 32, 191, 0
-0.3559873632406227, 286, 501, 1
-0.10847033616737033, 249, 455, 0
-0.09823441314294751, 167, 286, 0
-1.2514443379881914, 401, 501, 1
-0.9729035058993294, 266, 501, 1
-1.7318704207184896, 299, 501, 1
-0.24650416693621038, 354, 501, 1
-0.2837967608217866, 232, 501, 1
-0.10966917578781032, 391, 501, 1
-0.03707612274364297, 266, 501, 1
-0.3368254389065063, 373, 501, 1
-0.16484387175616344, 186, 363, 0
-0.2702285619605793, 277, 498, 0
-0.30537171102830196, 204, 501, 1
-1.0862529894877482, 218, 501, 1
-0.30584045715876074, 394, 501, 1
-0.4315034393474664, 248, 501, 1
-1.6535173192149208, 352, 501, 1
-0.540718600424443, 282, 501, 1
-0.9279507507535785, 330, 501, 1
-0.04978820477644, 216, 501, 1
-0.8123799970686583, 283, 501, 1
-0.13670554901856935, 142, 367, 0
-0.34798810611317404, 286, 501, 1
-0.08166029518004694, 262, 436, 0
-0.29732034002332475, 109, 304, 0
-0.12563532124610785, 286, 501, 1
-0.4486707150804097, 282, 501, 1
-0.4045389960218703, 345, 501, 1
-0.28897101873694153, 240, 501, 1
-1.409768590597207, 23, 298, 0
-0.06601228682665858, 375, 501, 1
-0.440570681483346, 238, 501, 1
-0.5012300700409139, 333, 501, 1
-0.3413179633733767, 126, 365, 0
-0.9080842588772671, 383, 501, 1
-0.6199296124099732, 228, 472, 0
-0.3271365093201306, 242, 370, 0
-0.8098528691959347, 366, 501, 1
-0.08586905754555538, 310, 501, 1
-0.13556858770276856, 330, 501, 1
-0.48743377508427066, 253, 501, 1
-2.071038917103925, 10, 309, 0
-0.06304475615758182, 103, 223, 0
-0.15902612845094, 371, 501, 1
-1.3085699579433687, 256, 501, 1
-0.5174666119194581, 287, 501, 1
-0.23062300296431248, 218, 501, 1
-0.6196423028316211, 336, 501, 1
-0.3704114904779562, 318, 501, 1
-0.08001979114367372, 268, 501, 1
-0.5765375297884825, 332, 501, 1
-0.21924477093929282, 198, 344, 0
-0.7396391113989327, 398, 501, 1
-0.0745156064939472, 397, 501, 1
-0.05420967983211736, 344, 501, 1
-1.831818945114496, 282, 501, 1
-0.6980527234698972, 340, 501, 1
-0.890610857851035, 301, 501, 1
-0.11321890817998415, 339, 501, 1
-0.295895883984009, 313, 501, 1
-0.04341659658021224, 210, 430, 0
-0.27670010460942385, 342, 501, 1
-0.3586977448230152, 243, 501, 1
-0.39913942521382006, 237, 501, 1
-0.3625383402673905, 273, 405, 0
-0.20008890532726295, 165, 330, 0
-0.05160533381147964, 263, 501, 1
-0.0745156064939472, 287, 501, 1
-0.39034957279010774, 274, 501, 1
-1.01286542937446, 48, 266, 0
-0.28210575227969636, 311, 501, 1
-2.0586546973869373, 2, 170, 0
-0.17644013953724788, 369, 501, 1
-1.3781964282357124, 324, 501, 1
-0.1272941045369872, 206, 501, 1
-0.08283219015324095, 184, 290, 0
-0.2106554799775101, 243, 501, 1
-0.04343377080236688, 227, 477, 0
-0.40388360927604305, 304, 466, 0
-1.3388515850541107, 124, 266, 0
-0.08855919850246488, 307, 501, 1
-0.06243095008599939, 305, 501, 1
-0.08690041521158551, 352, 456, 0
-0.23515173966512656, 349, 501, 1
-0.25672063684038704, 359, 501, 1
-1.186936862563607, 136, 345, 0
-0.7516220090830965, 230, 501, 1
-0.09720305547691735, 292, 468, 0
-0.6388849730196479, 292, 409, 0
-0.526558644954038, 48, 295, 0
-1.5732202941752162, 255, 501, 1
-0.04231624277518153, 331, 501, 1
-1.8074867923135904, 8, 178, 0
-0.337339121786222, 237, 444, 0
-0.04867389083390544, 313, 453, 0
-0.2595025365338204, 290, 501, 1
-0.11007475251224104, 257, 501, 1
-0.30177675473437615, 125, 284, 0
-1.8321220243563419, 140, 269, 0
-0.6897228147166242, 301, 501, 1
-0.5760123585177154, 103, 251, 0
-0.3247832694963846, 335, 501, 1
-0.08005587883517624, 262, 393, 0
-0.2922781650925599, 285, 501, 1
-0.9348523097280953, 236, 465, 0
-0.26739229532113734, 331, 501, 1
-0.08760915242968936, 291, 501, 1
-0.29792848779863285, 270, 501, 1
-1.649073445628627, 3, 207, 0
-0.8436837528943859, 28, 227, 0
-0.23702597031741487, 295, 501, 1
-0.10718853343641896, 292, 434, 0
-0.15070068889988497, 168, 292, 0
-0.36930309866102046, 300, 501, 1
-0.12787047269310486, 359, 501, 1
-0.07481575880363768, 385, 501, 1
-0.08166029518004694, 202, 501, 1
-0.4092518209272188, 345, 501, 1
-0.24423623727498797, 356, 460, 0
-0.7066068554143068, 197, 451, 0
-0.5942732017529289, 57, 170, 0
-0.47628319777721734, 253, 501, 1
-0.1036308038034312, 267, 501, 1
-0.2289852760611102, 292, 394, 0
-0.3125131598001395, 216, 501, 1
-0.18289009345430918, 202, 501, 1
-0.8263422819326578, 358, 501, 1
-0.4064321163816874, 136, 392, 0
-2.7198796538254117, 12, 173, 0
-1.2475111698332053, 226, 501, 1
-0.41129206812104324, 349, 501, 1
-0.21013552629310406, 138, 250, 0
-0.8117647292456609, 394, 501, 1
-0.29729212503019514, 189, 327, 0
-1.2994568285410804, 61, 198, 0
-0.23011552986373748, 208, 501, 1
-0.059463419416922625, 281, 501, 1
-1.2342262674791717, 244, 501, 1
-0.7144199846601564, 304, 501, 1
-0.9855390812224281, 67, 359, 0
-1.009295679483778, 392, 501, 1
-0.2922781650925599, 280, 501, 1
-0.33942849382575524, 280, 501, 1
-0.004698864767844549, 232, 501, 1
-0.24268287839884886, 325, 501, 1
-0.23936862129436717, 358, 501, 1
-0.0913355098205296, 347, 501, 1
-1.3101306506956654, 157, 399, 0
-2.1609729596195812, 207, 501, 1
-0.05682827962086362, 223, 501, 1
-0.14140119970176313, 266, 501, 1
-0.5888628826593394, 341, 501, 1
-0.219621134445797, 295, 501, 1
-0.019437574441199354, 369, 501, 1
-0.6173382585617674, 264, 501, 1
-0.06271748284242311, 211, 501, 1
-0.07542956487522015, 221, 501, 1
-0.45807647782079086, 222, 501, 1
-1.8265427373914545, 270, 501, 1
-1.0066907678177368, 353, 501, 1
-0.6978402487794413, 227, 501, 1
-0.340335035770232, 338, 501, 1
-0.6746353034926494, 214, 501, 1
-0.15986752188352535, 104, 316, 0
-0.1043111168206163, 297, 501, 1
-0.25008550367686966, 354, 501, 1
-0.030323050644470106, 72, 181, 0
-0.11630430895132776, 211, 501, 1
-1.087197104368232, 381, 501, 1
-0.33382656624197304, 314, 501, 1
-1.7180181497848117, 14, 289, 0
-0.49794406549607895, 154, 312, 0
-0.2624703123945079, 214, 501, 1
-0.6263764070312443, 228, 501, 1
-0.07617438978482657, 152, 256, 0
-0.13085763284065, 205, 501, 1
-0.1462912838206197, 210, 501, 1
-0.6574197820534272, 356, 501, 1
-0.33183603521994565, 352, 501, 1
-0.5456202649651729, 197, 408, 0
-0.36178591275800986, 244, 459, 0
-0.19431235395928464, 279, 501, 1
-0.11121002014303424, 267, 501, 1
-0.17968530511010264, 320, 501, 1
-0.6728837527290832, 344, 501, 1
-1.028035115981361, 210, 501, 1
-1.1748227251471302, 42, 191, 0
-0.2950904423571047, 321, 501, 1
-0.19648506532149043, 250, 501, 1
-0.9740151924360176, 229, 501, 1
-0.15734953672306423, 390, 501, 1
-0.29897912331420406, 121, 226, 0
-1.274383492529985, 335, 501, 1
-1.484544998166847, 358, 501, 1
-0.01419745440966079, 303, 440, 0
-0.12115830537868183, 263, 501, 1
-1.0503823508624799, 302, 501, 1
-2.083290392210124, 80, 286, 0
-0.5211718865061974, 389, 501, 1
-0.5190340240157748, 291, 501, 1
-0.10576074209021463, 225, 501, 1
-0.467962131327457, 243, 501, 1
-0.38971711791452784, 262, 501, 1
-0.3770466236414737, 208, 501, 1
-0.5196765142457468, 305, 501, 1
-0.6784572471849186, 298, 501, 1
-0.5210872966833285, 338, 501, 1
-0.3240306248493553, 238, 501, 1
-0.46764069157927773, 224, 501, 1
-0.24956379692604805, 365, 501, 1
-0.44183185744960535, 256, 456, 0
-0.20122362171740205, 386, 501, 1
-0.17361096158235256, 301, 501, 1
-0.12499008718426222, 357, 501, 1
-0.20584876181161813, 308, 501, 1
-1.8392404222556769, 5, 160, 0
-0.14733080973182747, 267, 501, 1
-0.2625777229796916, 277, 501, 1
-0.5326940425043154, 107, 270, 0
-2.3645674099265706, 11, 120, 0
-0.7806055649438874, 401, 501, 1
-0.7830196202876427, 67, 323, 0
-0.10581044933498393, 240, 462, 0
-2.3640804121986676, 8, 188, 0
-0.19133653889689864, 308, 501, 1
-1.2373870654175447, 19, 313, 0
-1.3141800606979073, 279, 501, 1
-0.4350607583730351, 37, 251, 0
-0.15481288274241445, 131, 259, 0
-0.1742383872072018, 304, 446, 0
-1.0202875076472053, 108, 387, 0
-1.6404614455593203, 262, 462, 0
-0.11156012488910477, 389, 501, 1
-1.2056554257737944, 231, 501, 1
-0.6868294294820704, 210, 501, 1
-0.43802087876693924, 210, 367, 0
-0.07093426975328801, 277, 501, 1
-0.971154164654795, 352, 501, 1
-0.419463631130156, 183, 288, 0
-1.3090857506324067, 205, 501, 1
-1.186143380828383, 92, 388, 0
-0.5679472026459393, 269, 501, 1
-0.540169313982851, 301, 421, 0
-0.18758770606103048, 384, 501, 1
-0.25672063684038704, 259, 501, 1
-0.08525991117521228, 318, 501, 1
-0.08807231018477951, 193, 384, 0
-0.6224829967123968, 166, 325, 0
-0.29633404777952155, 286, 501, 1
-0.8526881767305452, 383, 501, 1
-0.2076366046872066, 361, 501, 1
-0.8137359114670963, 264, 481, 0
-0.4327807587354006, 329, 501, 1
-0.6340082139947707, 341, 501, 1
-1.1468737035351033, 309, 490, 0
-0.5396101200488879, 333, 501, 1
-0.05326411710235901, 195, 348, 0
-1.09373629907213, 242, 456, 0
-0.5324302723454148, 157, 310, 0
-0.7681891518777637, 324, 501, 1
-0.5774092724519861, 77, 191, 0
-0.9776715089678727, 337, 501, 1
-0.21827989946336004, 233, 501, 1
-0.240760324949069, 345, 501, 1
-0.5942341460713428, 193, 463, 0
-0.09678626742702195, 370, 501, 1
-0.6370696542437779, 244, 501, 1
-0.2948103088130638, 219, 501, 1
-0.16870134309142262, 124, 289, 0
-0.1852279376012504, 324, 501, 1
-0.49135717855909544, 127, 321, 0
-0.10736515843508537, 362, 501, 1
-0.2366948437225981, 228, 501, 1
-0.19774980901919853, 331, 501, 1
-0.36235897143685036, 361, 501, 1
-0.7377764178779038, 91, 268, 0
-0.4596433364439144, 293, 472, 0
-0.5432369751505868, 318, 501, 1
-0.844284292022069, 211, 501, 1
-0.3005720815469567, 96, 357, 0
-0.0745156064939472, 337, 501, 1
-1.3391388442120031, 97, 198, 0
-0.3767659244520294, 151, 419, 0
-0.13939238049820177, 153, 364, 0
-0.07617438978482657, 302, 501, 1
-0.3692395955047622, 305, 501, 1
-1.4709972138498175, 123, 422, 0
-0.9484567813069499, 299, 501, 1
-0.24180863856277168, 340, 501, 1
-0.45648845168424834, 387, 501, 1
-0.049496854926769, 304, 501, 1
-0.2155277556593703, 301, 501, 1
-0.21607222500771509, 127, 302, 0
-0.7234848572215333, 321, 501, 1
-0.28518480141735036, 298, 501, 1
-0.12195321979194781, 188, 302, 0
-0.3521602411362815, 296, 501, 1
-0.4877861445876336, 286, 499, 0
-0.8393047476751166, 266, 371, 0
-0.1855088819823055, 364, 501, 1
-0.34609064820747626, 328, 501, 1
-0.28688181531806156, 141, 338, 0
-0.9339179560911156, 346, 501, 1
-0.29750044976997325, 296, 501, 1
-0.9452813094434535, 227, 501, 1
-0.08401419613576347, 151, 403, 0
-0.11671309976040925, 138, 272, 0
-0.5853225695859492, 255, 470, 0
-2.6213758011643913, 38, 142, 0
-0.4539719663621735, 271, 501, 1
-0.08401419613576347, 213, 405, 0
-0.2374427583673103, 285, 501, 1
-0.9312023322383749, 379, 501, 1
-0.8316115123301577, 189, 322, 0
-0.21857124200623892, 70, 289, 0
-0.27939762630627407, 397, 501, 1
-0.160826083263825, 253, 501, 1
-0.9777384783492937, 219, 501, 1
-0.07239269748290575, 401, 501, 1
-0.7679320739367901, 267, 501, 1
-0.2561849699520617, 310, 501, 1
-1.3635067571188515, 256, 501, 1
-2.4672407799924057, 15, 121, 0
-0.2841308371491451, 284, 501, 1
-0.20853020139196612, 347, 464, 0
-0.2768581067487281, 324, 501, 1
-0.21607222500771509, 361, 501, 1
-0.3241829418091765, 129, 289, 0
-0.37510714116114996, 398, 501, 1
-0.487532849460364, 360, 501, 1
-0.11320173395782954, 294, 501, 1
-0.06549379416048781, 152, 312, 0
-0.057959767785552785, 208, 501, 1
-1.7037531019354109, 15, 233, 0
-1.000138196303265, 19, 153, 0
-0.6340166054184885, 67, 340, 0
-0.36929396245077084, 121, 294, 0
-0.26888895366058685, 356, 501, 1
-0.08038315215033495, 385, 501, 1
-0.058504237133897574, 373, 501, 1
-0.42208159670406054, 354, 501, 1
-0.18765455359087024, 336, 501, 1
-0.0977303506031075, 124, 315, 0
-0.20423772651219316, 240, 501, 1
-2.4083896102362043, 19, 271, 0
-1.030064386224437, 16, 181, 0
-0.2423895222673511, 320, 474, 0
-0.4258079540949007, 355, 501, 1
-0.42110581342897246, 313, 501, 1
-0.23290223934362594, 382, 501, 1
-0.08641352689390017, 320, 501, 1
-0.08331907847092632, 264, 478, 0
-1.0851599002546946, 286, 501, 1
-1.1147279733055766, 34, 292, 0
-0.24206907232726632, 169, 411, 0
-0.28079924982716076, 323, 501, 1
-0.44169258205927536, 57, 179, 0
-1.0885725567757416, 262, 501, 1
-0.17557066044124342, 353, 501, 1
-0.7734292719093023, 129, 306, 0
-0.4584387607122293, 251, 501, 1
-0.6410737070888164, 311, 501, 1
-0.5082305402754193, 253, 427, 0
-0.5357422505518049, 382, 501, 1
-0.4396750023565791, 141, 272, 0
-2.0249764554408856, 13, 147, 0
-0.01419745440966079, 284, 501, 1
-0.2537014830571753, 352, 501, 1
-1.283377267308556, 92, 206, 0
-0.47263895895376384, 342, 470, 0
-0.10896043856970646, 257, 501, 1
-0.17327329010537007, 237, 501, 1
-0.3171033860685931, 258, 501, 1
-0.10164609742135536, 221, 449, 0
-0.019437574441199354, 289, 501, 1
-0.08752784083643472, 365, 501, 1
-1.6374540901875532, 253, 501, 1
-0.25896364023025176, 232, 501, 1
-0.41390795127294044, 279, 458, 0
-0.5109468623350224, 221, 501, 1
-0.49383305907456154, 289, 501, 1
-0.6963670731925594, 87, 240, 0
-0.058504237133897574, 129, 427, 0
-2.052114285896888, 24, 252, 0
-0.9316340555011893, 207, 414, 0
-0.23220263833577173, 220, 501, 1
-2.3164310287038496, 314, 429, 0
-1.9636025544290918, 5, 194, 0
-0.4894313083252463, 276, 501, 1
-0.05816117375763061, 236, 501, 1
-0.2705422157224714, 318, 501, 1
-0.24387113675718322, 360, 501, 1
-0.114278024915626, 289, 501, 1
-0.019069730091520964, 193, 302, 0
-0.5953987537451607, 274, 501, 1
-0.24713499743096304, 398, 501, 1
-0.39173096636881977, 117, 356, 0
-0.4444509082242306, 253, 501, 1
-1.8810524387895524, 8, 272, 0
-0.27983361390311356, 243, 501, 1
-0.13152764787590715, 165, 307, 0
-0.12059458881075892, 224, 365, 0
-0.292068761879668, 210, 398, 0
-1.0284732629733462, 48, 297, 0
-0.7931520361897554, 279, 501, 1
-0.16388012487829404, 278, 501, 1
-0.09115888482186318, 219, 501, 1
-0.12578034189628884, 342, 491, 0
-0.616915752806793, 85, 253, 0
-0.21356849361536248, 165, 351, 0
-0.04524768575275572, 221, 344, 0
-0.07254782914241523, 398, 501, 1
-0.11061922186058581, 242, 501, 1
-0.10441543620300503, 53, 175, 0
-0.20838306697327058, 286, 501, 1
-0.30707835246078663, 74, 183, 0
-0.2106554799775101, 348, 476, 0
-0.019437574441199354, 280, 417, 0
-2.2558621545943396, 13, 183, 0
-0.33987454619207924, 375, 501, 1
-0.24409482056137152, 275, 501, 1
-0.7513999693974254, 297, 501, 1
-0.3820988119562548, 238, 501, 1
-0.29193440664723824, 252, 501, 1
-0.7971290152899703, 230, 501, 1
-0.1096691757878103, 155, 280, 0
-0.2625338155507662, 384, 501, 1
-0.12787047269310486, 257, 429, 0
-0.24011484569561256, 188, 363, 0
-0.04343377080236688, 251, 501, 1
-1.7079829796433579, 21, 255, 0
-1.0675054674251179, 40, 142, 0
-0.22668512859206594, 383, 501, 1
-0.819440467192632, 243, 501, 1
-1.1110784208933278, 221, 501, 1
-0.3430445949510834, 389, 501, 1
-0.5120325869470612, 331, 501, 1
-0.21482761500061778, 120, 348, 0
-0.05326411710235901, 293, 501, 1
-0.2698310010124, 70, 222, 0
-0.08205073790123371, 73, 348, 0
-0.13642484982912503, 214, 494, 0
-0.30841188789789353, 258, 382, 0
-0.16986683885223375, 220, 501, 1
-0.08855919850246488, 272, 501, 1
-0.07890547720113913, 338, 501, 1
-0.6571937127155711, 334, 501, 1
-0.05275573544551674, 225, 501, 1
-0.1523851617204431, 300, 501, 1
-0.21992064869134412, 247, 501, 1
-0.7728278302734194, 275, 501, 1
-0.02303253073512529, 356, 501, 1
-2.1478802509189165, 10, 268, 0
-0.7266113905213174, 330, 501, 1
-0.04524768575275572, 343, 501, 1
-0.19463962727444334, 384, 501, 1
-0.10958786419455566, 390, 501, 1
-0.20064733481311156, 256, 501, 1
-0.24605494358295332, 386, 487, 0
-0.19732976823135287, 376, 501, 1
-0.2685697786697, 114, 310, 0
-0.09115888482186318, 50, 282, 0
-0.09519982464872465, 232, 373, 0
-1.004049028583519, 216, 501, 1
-0.5966618122878238, 312, 501, 1
-0.85997258543894, 305, 501, 1
-1.245743652650309, 45, 296, 0
-0.7033258911963012, 99, 301, 0
-0.36239505912835296, 188, 446, 0
-0.2756875619994964, 252, 456, 0
-1.2225386802788918, 22, 240, 0
-0.4096062937000773, 135, 388, 0
-0.43821050241614684, 245, 501, 1
-0.36982950160442846, 227, 372, 0
-0.37288443540167965, 240, 501, 1
-0.614425967411145, 367, 501, 1
-0.3228564509780697, 392, 501, 1
-1.1746019739403073, 298, 501, 1
-0.18967078306960425, 284, 501, 1
-0.16260163162461977, 300, 501, 1
-0.10372031853816789, 146, 310, 0
-0.37127319568173495, 281, 501, 1
-1.2646966054249718, 26, 217, 0
-0.06374435716543614, 191, 379, 0
-0.35160168526646207, 299, 501, 1
-0.0745156064939472, 387, 501, 1
-0.33915030270115754, 282, 426, 0
-0.2313069592090048, 237, 501, 1
-0.4537185943650968, 260, 501, 1
-0.0656489258199973, 272, 485, 0
-0.24572934094554963, 374, 501, 1
-0.3458929433954147, 305, 501, 1
-0.3657126257101117, 308, 501, 1
-0.1651076419150639, 106, 258, 0
-0.14321832873680276, 223, 501, 1
-0.3315543263907762, 310, 497, 0
-0.14988054361484568, 340, 501, 1
-0.5283396252737843, 34, 277, 0
-1.0574272354933583, 272, 501, 1
-0.5830223085673264, 274, 501, 1
-0.3257729510955435, 289, 501, 1
-0.39006087635984943, 116, 252, 0
-0.09651323172816142, 122, 230, 0
-1.6633101709936693, 46, 148, 0
-0.019437574441199354, 386, 488, 0
-0.32143093852995697, 396, 501, 1
-0.5735293443757709, 204, 369, 0
-0.22831201307517238, 305, 501, 1
-0.1615217405795604, 256, 501, 1
-0.1581324878378668, 239, 501, 1
-0.2908486820351994, 347, 501, 1
-0.840646621775294, 274, 452, 0
-0.46259076802178895, 292, 501, 1
-0.4337586827577955, 307, 501, 1
-0.14348209889570324, 268, 501, 1
-0.16998440093994122, 262, 501, 1
-0.4525610458817215, 356, 501, 1
-0.34380875540733946, 393, 501, 1
-0.7915148416306592, 303, 501, 1
-0.303760785879028, 227, 501, 1
-0.35582835636449195, 276, 382, 0
-0.9879983055724937, 318, 501, 1
-0.7017776310333362, 56, 240, 0
-0.7864088234301908, 336, 501, 1
-0.20589650980307253, 380, 501, 1
-0.24893188795818175, 292, 501, 1
-0.2255708146495313, 43, 336, 0
-0.3831732797555225, 392, 501, 1
-1.013546112678753, 30, 301, 0
-1.0981526814769358, 301, 501, 1
-1.690823555754856, 88, 218, 0
-0.1184590282115227, 384, 501, 1
-0.01419745440966079, 239, 501, 1
-1.2771870610917246, 271, 501, 1
-0.22076956762335914, 322, 501, 1
-0.8704527123292968, 80, 352, 0
-0.19946139845058658, 159, 330, 0
-0.14740881184780502, 395, 501, 1
-0.09938913389398688, 323, 444, 0
-0.2549622627017469, 61, 230, 0
-0.37266820881371393, 296, 501, 1
-0.3431113470882967, 218, 501, 1
-0.2586431902901669, 142, 319, 0
-1.9318721074624978, 23, 242, 0
-0.7508008034486305, 276, 501, 1
-0.10887092383496977, 367, 501, 1
-0.867386503085288, 301, 501, 1
-0.7541976621728568, 334, 501, 1
-0.19697492253221574, 342, 501, 1
-0.3743556717536092, 212, 333, 0
-1.1745011202399218, 280, 501, 1
-0.3113673213871982, 380, 501, 1
-0.20709212803206958, 110, 273, 0
-1.2733991243754808, 203, 360, 0
-0.10762868340237505, 397, 501, 1
-0.11252460108821102, 182, 286, 0
-0.06435350353577923, 360, 501, 1
-0.18992680236909495, 364, 501, 1
-2.082586955607789, 23, 272, 0
-1.1294413379551593, 38, 303, 0
-0.12039520121456929, 75, 275, 0
-0.08855919850246488, 298, 472, 0
-1.258037173448933, 270, 405, 0
-0.10515276958561161, 325, 501, 1
-0.09442674415885266, 183, 444, 0
-0.12011781150240206, 204, 501, 1
-0.3910541279584888, 371, 501, 1
-0.9497143211311996, 214, 501, 1
-0.6177939312679671, 393, 501, 1
-0.4104374308463058, 378, 501, 1
-0.23290223934362594, 347, 501, 1
-0.20853020139196612, 379, 501, 1
-0.03459869447690238, 229, 501, 1
-0.13198975522018097, 361, 501, 1
-0.3692395955047622, 320, 501, 1
-0.19661188796899245, 179, 437, 0
-0.9312049144938127, 362, 472, 0
-0.1763420489986651, 367, 501, 1
-0.20779202349921133, 341, 501, 1
-0.686995569342989, 94, 337, 0
-0.21389027394777888, 237, 501, 1
-0.07093426975328801, 212, 501, 1
-0.08449097344412032, 345, 501, 1
-0.5879015866077998, 206, 501, 1
-0.44426608727598, 214, 501, 1
-1.2022679113217833, 337, 501, 1
-0.15722409354267441, 331, 501, 1
-0.3994534688276258, 203, 355, 0
-0.08732045599943114, 347, 501, 1
-0.20483190310530727, 269, 501, 1
-1.0377552993624648, 325, 501, 1
-0.08567297942664281, 274, 501, 1
-0.8666145660972413, 236, 501, 1
-0.057959767785552785, 383, 501, 1
-0.9188519042692136, 218, 501, 1
-0.720973688773476, 254, 501, 1
-0.07481575880363768, 380, 501, 1
-0.8857704317092711, 315, 501, 1
-0.08567297942664281, 209, 501, 1
-0.1573615115930812, 285, 501, 1
-0.11656807911022823, 306, 501, 1
-0.17631015749768447, 312, 501, 1
-0.02385549482798885, 82, 379, 0
-0.6763979362519699, 248, 501, 1
-0.25908599367553586, 335, 501, 1
-0.18183097671866735, 145, 269, 0
-0.19706793519651342, 217, 501, 1
-0.41783192955380216, 323, 501, 1
-0.5570347817954227, 240, 388, 0
-1.7336101261086005, 154, 363, 0
-0.1072121405440904, 247, 386, 0
-0.4375086006671785, 231, 501, 1
-0.28185229197549133, 160, 333, 0
-1.5707253393941005, 239, 501, 1
-0.26263572606770963, 318, 501, 1
-0.347042719741638, 374, 501, 1
-0.19827067125987183, 228, 501, 1
-0.17139697703107445, 366, 501, 1
-1.7125861201177495, 131, 274, 0
-0.2028700405725819, 384, 501, 1
-0.1969105792604477, 137, 292, 0
-0.5078196356978232, 279, 426, 0
-0.5633053800865389, 259, 501, 1
-0.7866392564715221, 267, 501, 1
-0.6630362322069365, 332, 501, 1
-0.559173534636287, 295, 501, 1
-0.5451595286003665, 278, 501, 1
-0.3612446574943159, 206, 501, 1
-1.0052525082948622, 341, 501, 1
-0.42921266583689355, 95, 204, 0
-0.15594080893142354, 334, 493, 0
-1.1033202614987891, 252, 501, 1
-0.04025885529628659, 394, 501, 1
-0.10966917578781032, 286, 501, 1
-1.2637804728592517, 359, 501, 1
-0.9238001553094717, 338, 501, 1
-0.4791218738346552, 248, 501, 1
-0.6653812843261928, 84, 378, 0
-0.5978458044407899, 356, 501, 1
-0.26125433248899743, 220, 501, 1
-1.1059065165333788, 343, 501, 1
-0.18805506000664252, 360, 501, 1
-0.26741057457564343, 322, 501, 1
-0.3199885111567538, 245, 501, 1
-0.2143962674946811, 371, 501, 1
-0.24649613575831228, 273, 501, 1
-0.14912306711704457, 214, 501, 1
-0.3433745713394837, 299, 501, 1
