-0.3344857693683504, 340
-0.7687525526855572, 280
-0.009938984799383113, 320
-0.20915614746314254, 1420
-0.5019519130390909, 420
-0.0656489258199973, 200
-0.9828788507851857, 420
-0.1302255475145614, 280
-0.170083991787702, 480
-0.6280688365602338, 1780
-0.5692404683418208, 560
-1.8675897607937648, 740
-0.06767107011753795, 320
-0.3990490659689352, 460
-0.85715787464608, 1560
-0.14526323563186663, 480
-0.30700556804782353, 540
-0.6666139177573686, 1240
-0.2350580975732566, 680
-0.5878211475869908, 260
-0.7403069438322868, 580
-0.8360911598915095, 460
-0.11822686240110761, 360
-0.8012193948194422, 620
-0.19361213204870492, 520
-0.09284927246122793, 460
-0.4110055353646195, 360
-0.47471063271478675, 620
-0.07836100785279435, 380
-1.1057270979247247, 1680
-0.060772166795120014, 120
-1.127030523613184, 720
-1.2340589172340164, 2020
-0.08855919850246488, 220
-0.21234586761687488, 440
-0.38349382508823365, 460
-0.6450526709857263, 340
-0.3585135700780032, 460
-0.7306203213902551, 440
-0.43285327379307326, 1620
-0.17365493036653745, 560
-0.25426266169389267, 400
-0.2602658858895437, 460
-0.5324246839700462, 420
-0.7291068563916803, 0
-0.14076929073389677, 1620
-0.29949913612118356, 600
-0.8661913451618289, 500
-0.15479460348790833, 1200
-0.33820554138382963, 820
-0.5356217615319421, 1480
-0.5617245989116368, 440
-0.08690041521158551, 460
-0.927849887721527, 1500
-0.04231624277518153, 1320
-0.35521428275075057, 280
-0.7207501105953844, 420
-0.057651618235048385, 480
-0.058504237133897574, 280
-0.41332388792184094, 1820
-0.3890603121113497, 180
-0.5599662247729967, 260
-0.5841046283094617, 1580
-0.7422434574195704, 320
-1.590787167336383, 880
-0.3278517822295697, 440
-0.08360112788433291, 560
-0.183237316400368, 420
-0.5570120191978993, 180
-1.1573194875744335, 1300
-0.17915123392358162, 300
-0.18514854330042607, 320
-0.23290223934362594, 280
-1.2169623855705987, 700
-0.8836906973034372, 2840
-0.6236368252806539, 120
-1.1805254132042777, 1420
-0.16918239784212855, 480
-0.03475814525341411, 1420
-0.5393235872924642, 440
-0.4816278841250994, 380
-0.6459345656509435, 80
-0.5807711786069372, 380
-0.2657517912847641, 140
-0.08005587883517624, 260
-0.4367435593790049, 220
-0.36986702112961145, 580
-0.2519717242435361, 340
-0.14105116378908114, 120
-0.6367723737267051, 420
-0.13188433080544076, 220
-0.9423465352631147, 240
-0.1060742194938844, 560
-0.37163655668839646, 40
-0.28484890502101334, 1600
-0.694245692549946, 1580
-0.16842064390197833, 260
-0.17138817457105504, 360
-0.6105900035558418, 860
-0.17361096158235256, 320
-0.13642484982912503, 300
-0.3822323767270036, 360
-0.8509820557693991, 440
-0.3088947798706605, 1480
-1.034099718987847, 440
-0.26798659422400645, 200
-0.06243095008599939, 220
-0.6759927001117763, 340
-0.41625479844041463, 320
-0.19012187084828233, 240
-0.4639236762993552, 500
-1.3299588320840663, 380
-0.18026876195076694, 360
-0.26054775894472804, 300
-0.36930309866102046, 480
-2.1011590548150485, 200
-1.1644986322842803, 260
-0.3075085949343718, 260
-0.11845902821152271, 300
-1.2207788792921397, 320
-0.0930486600574176, 1200
-0.5396101200488879, 160
-0.44265955716259475, 260
-0.6592690388647349, 440
-0.27097363206179653, 380
-0.7259317386361028, 480
-0.19318442777027553, 320
-0.12308085882846168, 300
-0.27265069460718205, 500
-0.4910900916161256, 360
-0.04425673489523044, 440
-0.42531289753203766, 180
-0.4559501418755292, 1360
-0.20562917766849198, 400
-0.6574463214543266, 160
-0.5608060145802602, 40
-1.8264346468446582, 520
-0.6356126303396413, 480
-0.33951800856049186, 260
-0.10441543620300503, 380
-0.1422413380167813, 520
-0.8710005615878117, 800
-0.10355748945099047, 540
-0.16180243976900469, 420
-0.27929021572109025, 340
-0.2726873391110008, 320
-0.8232337342565044, 700
-0.09115888482186318, 260
-0.34578284792174974, 1400
-0.6099519012762609, 140
-1.1654912605892809, 680
-0.4468272776760737, 1680
-0.08401419613576347, 120
-0.4240041501538404, 440
-0.43178153531304336, 500
