-0.49699603779919177, 1980
-0.2806488467022792, 1380
-0.17400648374981545, 1040
-0.050332674124784815, 1160
-1.20497433436269, 1340
-0.9636467786045866, 1340
-0.5664324572826445, 1320
-0.3339835697862422, 1400
-0.3405962446661497, 2120
-0.13939238049820177, 1160
-0.7493143260394153, 760
-0.6306906474130118, 1300
-0.3969341877779009, 1960
-0.7066166193612886, 1000
-0.655496775684667, 1240
-0.1855088819823055, 1120
-1.40759291202287, 880
-0.44404313424677216, 1140
-0.2514805168088484, 840
-0.6510697978463007, 2800
-0.6760063196650431, 1240
-0.2035107912914104, 1100
-0.6584776791203568, 1700
-0.07315697551275832, 760
-0.8366206131678986, 3460
-0.44080687925826806, 2320
-0.09805778814428111, 700
-0.028272650766663854, 1080
-0.4583465396464458, 3180
-0.33699963383434817, 740
-1.073323110129376, 840
-0.18273910153296088, 1960
-0.4836694987043042, 920
-0.41594215431824777, 1260
-0.15594080893142354, 960
-0.4182332684130578, 1160
-0.7045225017513179, 1560
-0.9424410508247737, 460
-0.3673170420549824, 1840
-0.1892577148181737, 720
-0.10270670047574557, 2100
-0.31059399570571544, 2000
-0.7229225698170783, 1160
-0.04524768575275572, 560
-0.6640636192637189, 1100
-0.5548283440284665, 2300
-0.22611860078194543, 2120
-0.9004040114271731, 1200
-0.060772166795120014, 920
-1.2954853225919774, 2140
-0.1219360455697932, 2080
-0.6952256491423885, 2060
-0.3593086832000395, 1980
-0.08043285939510425, 3120
-0.2726324153526759, 900
-0.0568454538430182, 820
-1.699848164718922, 1400
-0.8417830632718275, 1700
-0.08005587883517624, 1080
-0.2458950205658673, 880
-0.1956709849404735, 2020
-0.38483206304640183, 940
-1.107220986352814, 1360
-0.3289687035250256, 1780
-0.6155663534284799, 1260
-0.05160533381147964, 2060
-0.09294906920965681, 1820
-0.6227524845763763, 1260
-0.9556913810494742, 880
-0.07532414046047994, 680
-0.27070986190289603, 1040
-0.1651076419150639, 1920
-0.1297758519207301, 2140
-0.7251430442144942, 2080
-1.6838024293917637, 1120
-0.41351029053749644, 1320
-0.5932402263207777, 1120
-0.12499008718426222, 940
-0.42412385776439965, 2240
-0.647302252559054, 2040
-0.06601228682665858, 1800
-0.06767107011753795, 1400
-0.23081093468106986, 840
-1.717902096790496, 1200
-0.1272941045369872, 1100
-0.0732316400891613, 3060
-0.342464046977929, 1760
-0.651097475855622, 800
-0.7799905037547378, 1120
-0.2841770508589917, 4080
-0.13642484982912503, 1780
-0.7219894493963367, 1860
-0.29254355301758134, 960
-0.2747225461494919, 1120
-0.13527893153810508, 1040
-0.6715785801376357, 1040
-0.3683721719582609, 1160
-0.254558263250242, 2200
-0.21365500456075479, 1420
-1.353496530391383, 940
-1.156570100514464, 2860
-0.43934992377553095, 1740
-0.42310847102707344, 1360
-0.05502832480797856, 1620
-0.49320847799320716, 940
-0.45727125368942617, 1440
-0.12289412282046677, 480
-0.5448729958439429, 3300
-0.16705948883108712, 780
-0.3381898252234663, 4300
-0.44903170418103794, 960
-0.07259305304416738, 1080
-0.25336698256712575, 1200
-1.1420550107854255, 1100
-0.05326411710235901, 2120
-0.8850176095588509, 1320
-0.32643842578287235, 1180
-0.36017235336888265, 1160
-0.10274158830700292, 3200
-0.4824280856204397, 1120
-0.5733052616131333, 1940
-0.35359158715137384, 2020
-0.05326411710235901, 2280
-1.4441305112117129, 1980
-0.2231353961998921, 2120
-0.2857758448914096, 1460
-1.531060184011905, 1860
-0.7565416765427321, 2240
-0.13824197886416467, 880
-0.36868050488694304, 1840
-0.5693642438650748, 1640
-0.7425208471317376, 980
-1.3915007270719593, 1060
-0.6105142397508199, 1280
-0.13526175731595044, 1240
-0.5804022292249073, 1160
-0.5561559504473723, 1400
-0.29653663470283753, 1440
-1.7160951051171813, 1020
-0.1807599693854545, 2320
-0.09312449849956064, 2320
-1.088621185547397, 1220
-1.0974530804690816, 1360
-0.22216288882288773, 800
-0.24972849430389799, 1400
-1.0987448648470322, 2460
-0.7589103428551579, 2240
-0.031204093744238062, 1860
-0.6308956233845702, 1980
-1.7433421939840543, 2040
-0.07647454209451704, 2040
-0.09823441314294751, 1040
-0.11061922186058581, 1780
-1.3402752824016861, 2080
-0.2078190632528524, 1120
-0.4963122268524456, 1960
-0.485849971584587, 2900
-0.6481844414622646, 1440
-0.26296151982919547, 1020
-0.5862343214046344, 840
-0.23290223934362594, 1060
-1.230488958712002, 2300
-0.2298153382631043, 1740
-0.5417882679606838, 4260
-0.31816575445540285, 620
-0.25965791338494065, 1080
-0.13990076215504404, 620
-0.07315697551275832, 1920
-0.3972484761125257, 1260
-0.311089931675031, 2140
-1.4282700194287843, 1060
-0.37893308939975084, 980
-0.11156012488910477, 1200
-0.9874218646722448, 2580
-0.3211182931115969, 2580
-0.16701095545205788, 800
