-0.44014696952058985, 640
-0.019437574441199354, 240
-0.4391236498664649, 220
-1.3232201852774736, 0
-0.1937667107451998, 1540
-0.1855088819823055, 480
-0.6576392190677818, 40
-0.3702235587611988, 420
-1.3592241284381248, 40
-0.058504237133897574, 40
-0.34477013037917603, 1400
-0.7327477947099097, 340
-0.12376265139931958, 1540
-0.4004481037586288, 780
-0.6587649502364492, 40
-0.3321306945468938, 260
-0.09021798179334424, 100
-0.3795422357700941, 440
-0.06767107011753795, 340
-0.4615477080949225, 420
-0.35225123542469117, 220
-0.4339568498991164, 380
-0.1612544084449798, 140
-1.7648613129086865, 420
-0.07532414046047994, 260
-0.18984740806827063, 260
-0.5716159384189841, 380
-0.39754414507919894, 480
-0.0963876981353107, 40
-0.1540439450113225, 300
-0.6460928704027185, 300
-0.13773359720732242, 280
-0.25837942013126647, 220
-0.7728665025509462, 440
-0.2230718930436338, 1240
-0.6031124870452448, 540
-1.1374275194683188, 200
-0.13867039943794582, 260
-1.2273841137161303, 600
-0.03459869447690238, 260
-0.7511779274790682, 100
-0.9769973030304097, 260
-0.862161636134172, 1380
-0.09805778814428111, 220
-0.5399055438239504, 360
-0.7085888800558378, 440
-0.8490714793072984, 300
-0.3017417451580963, 220
-0.019437574441199354, 260
-0.7367076684213586, 200
-0.07836100785279435, 440
-0.031204093744238062, 280
-0.7910783221605056, 140
-0.516019159827914, 300
-0.30234431334497636, 460
-0.058504237133897574, 260
-0.2635934287970618, 300
-0.21755438329992804, 260
-0.03982164028628632, 40
-0.4227424641856876, 1380
-0.365658258764103, 280
-0.39189048947013094, 0
-0.6826165265572027, 560
-0.47277004520211163, 200
-0.4763513819427707, 380
-0.03707612274364297, 340
-0.25590758023989446, 320
-0.09603116050372335, 440
-0.32357300793359656, 260
-0.009938984799383113, 160
-0.0732316400891613, 1280
-0.062085573874556765, 260
-0.6191332124641152, 300
-0.09657562985206816, 380
-0.1286663550714428, 400
-1.0462698625606628, 140
-0.38397830517811704, 140
-0.10293006382614128, 80
-0.08497786176180568, 280
-0.08043285939510425, 260
-0.18877208161805556, 340
-1.4414499412684587, 260
-0.17851341013690863, 260
-0.2106554799775101, 160
-0.6056418686763334, 140
-0.5246429049540433, 600
-0.6365129691676477, 180
-1.003489206912824, 420
-0.9540554259994567, 120
-0.23761947875860298, 80
-0.24806335937932897, 320
-0.1717066873870789, 600
-0.9319986738124886, 160
-0.02303253073512529, 200
-0.3532734500464647, 340
-0.8686236035752847, 540
-0.572679480671534, 280
-1.731129866302331, 80
-0.8357154958044082, 1380
-0.6596820334490263, 80
-0.8830080884522278, 460
-0.31072208732535267, 180
-0.21205783455127317, 520
-0.7134741543882391, 380
-0.9618455251056243, 40
-0.21755438329992804, 320
-0.1272941045369872, 80
-0.4537678570653628, 400
-0.2839534317949146, 340
-0.755513628353979, 360
-0.45988975855633796, 420
-1.2874027691685197, 400
-1.2238986526181115, 440
-0.6479974390572797, 300
-1.3599642178642017, 1540
-0.2986374309174048, 200
-0.0568454538430182, 280
-0.5899753095244321, 680
-0.4341151956432767, 360
-0.17361096158235256, 500
-0.01419745440966079, 240
-0.5519358332858897, 380
-0.08641352689390017, 220
-0.5668162541321484, 1240
