-0.9367486343551891, 37, -1.2749810289432226
-0.5559555589022893, 43, -0.378474414987678
-0.058504237133897574, 38, -0.06816227755222551
-0.24519541955801305, 36, -0.9873044266387588
-1.0399122145019388, 37, -1.0862208072918007
-0.0913355098205296, 37, -0.6470237578145352
-0.46759675194490763, 41, -0.07617438978482657
-0.9807465112195015, 38, -1.5734771014099922
-0.028272650766663854, 40, -0.02303253073512529
-0.40935589511799675, 40, -0.22399436673243098
-0.2381423593751645, 40, -0.09603116050372335
-0.2951237862167335, 28, -2.4847578202186513
-0.47664908342613144, 39, -0.12720458980225052
-0.7015989011931832, 43, -0.10217940534955544
-0.5099871442504007, 40, -0.4537247602359238
-0.5201865538979551, 41, -0.546468275978564
-1.1772670572210129, 48, -0.14348209889570324
-0.42608628370984236, 40, -0.9662127286079191
-0.19951940862410247, 33, -1.192778195943091
-0.426249699762661, 37, -0.819253421210802
-0.09687578216175863, 38, -0.2697361806601517
-0.20604216466809533, 35, -0.7811533510763016
-0.11260527846662394, 33, -0.7900317394387272
-0.13527893153810508, 39, -0.08567297942664281
-0.599709399432588, 32, -1.4813007742321074
-0.3375433191688667, 41, -0.1386281024683492
-0.019437574441199354, 29, -1.2124935065383775
-0.11490929581934889, 37, -0.45266972070288153
-0.6894180027056944, 43, -0.1221038681084402
-0.16667534966570666, 39, -0.23272993346196186
-0.8211929001600694, 44, -0.4059706364962501
-0.07315697551275832, 37, -0.354932233337344
-0.7011032104154785, 37, -0.7832632785982199
-0.6311721636963089, 40, -0.9892712141821961
-0.4514453314896365, 45, -0.30275521313530285
-0.349803309474092, 42, -0.47697880756762007
-0.3767659244520294, 39, -0.4179044386870374
-0.4696743416615706, 42, -0.028272650766663854
-0.07839709554429689, 33, -0.5347792229899063
-0.10773300278476378, 38, -0.5566834225759071
-0.015599145618767296, 39, -0.49915798744779233
-0.08204193544121433, 37, -0.969034741765484
-2.1054346223390588, 47, -0.8035774688978536
-0.5599861761283225, 44, -0.2652693863100959
-0.06601228682665858, 38, -0.3795302339829484
-0.21234586761687488, 38, -0.3003175157875721
-0.4025204949518371, 41, -0.40827017050595793
-0.7588240652286089, 35, -1.3102012040244697
-0.3268905745153553, 40, -0.20765668856480396
-0.40970718614824597, 41, -0.15177601535010007
-0.06730770911087666, 39, -0.16222134158741466
-0.19037965735498766, 42, -0.186787130044369
-0.10887092383496977, 35, -1.284896357409371
-1.0322413788197184, 48, -0.2345610226345053
-0.37014772031905574, 43, -0.06730770911087666
-0.10441543620300503, 38, -0.35637348684480724
-0.24547484178686754, 42, -0.04978820477644
-0.29096608131995666, 42, -0.07481575880363768
-1.2785209802269966, 44, -0.6133522514202587
-0.07836100785279435, 38, -0.4893383437388319
-0.5525191682875908, 33, -1.251967594361631
-1.1064179205150033, 44, -0.5873987372246425
-0.06243095008599939, 41, -0.08005587883517624
-0.07088904585153587, 36, -0.342280455133679
-0.0965584556299135, 39, -0.23732015973041531
-0.9411896579237389, 38, -1.1423141834306867
-0.8762859055211025, 41, -1.2365456371542476
-0.13614746011695783, 39, -0.049496854926769
-0.0988618387677967, 38, -0.470118468353773
-0.19046612964634557, 44, -0.28896221627692215
-1.229443445283348, 41, -1.5491990656318746
-0.8263356163803687, 45, -0.11845902821152271
-0.6125611857772773, 42, -0.44318243777915634
-1.3066428597953121, 44, -0.6493658511468685
-1.0172699888030212, 42, -1.0532312270575723
-0.07715835304126314, 38, -0.6804245806360696
-0.375880221651022, 42, -0.16388012487829404
-0.10958786419455566, 35, -0.5395510245682512
-0.028272650766663854, 36, -0.6602497569679094
-0.2564725405944632, 38, -0.365810496784419
-0.7284031086135272, 40, -0.8638206646166622
-0.456934105131966, 45, -0.08497786176180568
-0.15177601535010005, 40, -0.19827067125987183
-0.06243095008599939, 39, -0.2358009041069747
-0.3620949068186624, 42, -0.1666925238878613
-0.6772836390529773, 41, -0.4595754474003733
-0.041917638587165906, 40, -0.18641671964410378
-0.6104751753886932, 38, -0.28888665669952385
-0.058504237133897574, 40, -0.05326411710235901
-0.6842866165661732, 36, -1.367365682280448
-0.22182284777140268, 44, -0.11653647476174286
-0.3565457927264713, 40, -0.26573351203025797
-0.19987950211437114, 43, -0.03983881450844094
-0.11487769147086349, 38, -0.2983567317279605
-0.34250220071795356, 39, -0.23831962243797436
-0.27799016029487056, 41, -0.5817272696871674
-0.08752784083643472, 39, -0.24767615730203071
-0.12499008718426222, 39, -0.4212542866216906
-0.7459454989920753, 38, -0.8276893924429587
-0.21337241549644995, 41, -0.10249288275322521
-0.6168830699851937, 41, -0.5046080804309034
-0.7443988158167144, 43, -0.7939039245796664
-0.162575942094941, 40, -0.23290223934362594
-0.49975272437494656, 39, -1.2453597395589076
-0.10896043856970646, 31, -0.5952972489877281
-0.2112179414278658, 40, -0.2517518124671786
-0.26756718080866027, 44, -0.26552410881736616
-0.3225980355894633, 45, -0.10537910182904725
-0.4477229568028406, 40, -0.19093637608598243
-0.09299429311140894, 40, -0.24884466154612045
-0.18330437422551413, 41, -0.12315467889471647
-0.25008550367686966, 39, -0.30553608904821195
-0.5838865327867013, 41, -0.7134553363115177
-0.0965584556299135, 36, -0.36970870896464425
-0.08283219015324095, 40, -0.06243095008599939
-1.0791406547258295, 45, -0.22473067633451319
-0.32483392818617446, 36, -0.5650389945064627
-1.4834570798328366, 46, -0.4220679771507937
-0.3285852283600884, 42, -0.2307645442203699
-0.03983881450844094, 40, -0.11156012488910477
-0.7048214556087263, 39, -1.1392961498724707
-0.5395693726561461, 32, -1.637492257463999
-0.29762933185129137, 42, -0.22154095618078082
-0.25037115702684076, 40, -0.02892485736492459
-0.4825843505585533, 43, -0.09465307640228832
-0.27070986190289603, 40, -0.13670554901856935
-0.36957709865994093, 44, -0.09491684656118879
-0.8840228270615492, 37, -0.8371617245057993
-0.0837007187320937, 35, -0.9207880772722599
-0.3856673054202391, 36, -0.49616225837293915
-1.2756537288837988, 47, -0.49786693595254694
-0.0714086774871423, 34, -0.9150341526689009
-0.04343377080236688, 39, -0.2911111019701376
-1.576970013346293, 44, -1.096525176091104
-0.10537910182904725, 39, -0.11643240057096493
-0.223082175057326, 37, -0.7353267359044453
-0.31897520648168753, 42, -0.049496854926769
-0.49717396084814824, 37, -0.9109756926996598
-0.5036676213027654, 41, -0.4946037363167969
-0.3920188311126179, 38, -0.8724131156146283
-0.5618278890885886, 35, -1.2128829664840506
-1.8448143889167838, 50, -0.1651076419150639
-0.08690041521158551, 40, -0.08497786176180568
-1.4465223738028101, 48, -0.10958786419455566
-0.6004634524875799, 46, -0.06243095008599939
-1.2992335195951852, 48, -0.08449097344412032
-0.36986702112961145, 40, -0.09022230091034653
-0.08567297942664281, 28, -1.7587286792020023
-0.3734980651150399, 41, -0.07617438978482657
-0.09281766811274254, 38, -0.33507708038456835
-0.22741697201254904, 34, -1.068088067940478
-0.40963565673619695, 45, -0.1912967881462582
-1.2737709079052049, 46, -0.2542487969490151
-0.20345944667018354, 36, -0.7354755521796712
-0.13990076215504404, 38, -0.30591331479975076
-0.1708389693812901, 29, -2.452744546984398
-1.2464071725576709, 49, -0.26990887527881546
-0.08525991117521228, 39, -0.20862185904503208
-1.1065203226049614, 44, -0.44248283677130207
-0.2075656912557757, 36, -0.2941122252758055
-0.5357650131493282, 39, -0.39079555632304314
-0.18797922156449945, 40, -0.07514303211879639
-0.156808915674212, 29, -1.491242342753578
-0.7501511548771564, 44, -0.175214122809656
-0.3506093811643556, 40, -0.24091867069322923
-0.38361440836985916, 42, -0.21261626403712178
-0.12805720870109974, 40, -0.23000269517382463
-1.3104318584385621, 45, -0.4846679656020646
-0.5254306043094963, 42, -0.12811706862985073
-0.09768994379460272, 39, -0.20055625927287493
-0.11697365583465896, 39, -0.07617438978482657
-0.05115563821764832, 38, -0.4997892442107161
-0.8059683074162931, 34, -1.7680855954187373
-0.6659496411216153, 32, -1.4993720142649851
-0.3679849698809627, 34, -0.8724709329397836
-0.29918190026574953, 40, -0.2310780216240397
-1.9555275580644609, 38, -1.863549645721615
-0.4158698138056657, 42, -0.5624979245931196
-0.07779742898905934, 43, -0.24679069969263412
-1.3178006050766609, 40, -1.5978670688503336
-0.11785936165628524, 33, -2.3332692453223047
-0.5312710682513584, 44, -0.10211590219329719
-0.6089350954815838, 43, -0.2853247178217888
-0.5512555202687045, 45, -0.11124664748543503
-0.06435350353577923, 39, -0.39193197173113054
-0.30999597877136664, 40, -0.20598113087360434
-0.06730770911087666, 38, -0.1999294545507512
-0.47277004520211163, 40, -0.4350867132121866
-0.04343377080236688, 31, -0.8704302399068383
-0.2804722217036128, 36, -0.36375477207406637
-0.7934798487979215, 41, -0.6478089635381413
-0.2549622627017469, 39, -0.26629626063310896
-0.14584862959659198, 38, -0.48702154011434307
-0.8741663626030485, 44, -0.24904028126596192
-0.20185200800053102, 37, -0.2561008471166094
-0.7506820119790267, 43, -0.5349177861497635
-0.26741057457564343, 33, -0.7702101296163567
-0.8809607687870806, 43, -0.4059340091538492
-0.5158904339934349, 43, -0.22766211931208738
-0.5220455234690364, 43, -0.5497314756143141
-0.168370841550814, 40, -0.37806134673624747
-0.5188609869872937, 37, -1.3967770000480162
-0.4227849510895729, 40, -0.3091560715071602
-0.11822686240110761, 39, -0.2897825750282561
-0.930673500864948, 42, -0.4853291093439138
-0.374852173462269, 38, -0.8534848243010406
-0.15177601535010005, 40, -0.24542758536842815
-0.5050245422088568, 42, -1.049887581452112
-0.5395693726561461, 34, -0.9690377464184107
-0.704056242124836, 37, -1.0773439954707167
-1.1445722081544185, 37, -1.4575805997881262
-0.2996870678379411, 37, -0.41968815322990183
-0.5763250247041989, 37, -1.1382644366131882
-0.3607362758374736, 34, -0.7886314902493954
-0.06243095008599939, 39, -0.2754427752308497
-0.5637518646163382, 44, -0.24215533808104786
-0.10415166604410456, 34, -1.0131996477567977
-0.5758412946910576, 37, -0.9435931707315982
-0.20974137151102146, 41, -0.1843809557932964
-0.1599421052081012, 42, -0.11680024492064334
-1.1029241383968282, 38, -1.58469353462817
-0.15752569090422092, 37, -0.0622418445035019
-0.07617438978482657, 41, -0.08855919850246488
-0.1588904499116767, 37, -0.11121002014303424
-0.7106638380785751, 43, -0.2073761440055832
-0.1117335358031204, 38, -0.2955563075884102
-0.34609064820747626, 38, -0.16190237422162146
-0.07839709554429689, 38, -0.3339424480561342
-0.4883031369446264, 43, -0.27099191131630274
-0.18861860795391225, 37, -0.4606897613429079
-0.7243251950023449, 38, -0.8262852362667233
-0.11156012488910477, 33, -0.5056229630728876
-0.3971671645192709, 42, -0.05326411710235901
-0.4926811828670171, 43, -0.08331907847092632
-0.46463958049738896, 45, -0.15267169447686688
-0.5885299801977208, 36, -0.9470433727723334
-0.16705443984266655, 30, -1.8598011081239765
-0.4474468222082406, 37, -0.9661766139992881
-0.09934872708548209, 35, -0.853340424553585
-0.024666387754646885, 39, -0.5679838299883402
-0.3804327160155151, 38, -0.5115857411690912
-0.2677104324260465, 40, -0.18026876195076694
-0.19122549216970566, 41, -0.1216725206025035
-0.11807400963968967, 41, -0.06927548646240864
-0.9920000773219525, 46, -0.09138987676653826
-0.5354703538223802, 38, -1.1544176343817907
-0.14408321408814825, 40, -0.1347693760155228
-1.243839722059891, 45, -0.8804115621690131
-0.12308085882846168, 36, -0.5635119703520157
-0.07836100785279435, 40, -0.13188433080544076
-0.2798949741410426, 40, -0.3321273850696167
-1.3713636383503862, 48, -0.26243422470300537
-0.3556268050944677, 40, -0.5203264080088317
-0.0861497567349997, 40, -0.3077167702330564
-0.24042265347208644, 41, -0.028272650766663854
