-0.20561328652392596, 5080, -0.34724351920328056, 200, 501
-0.8754873959582126, 7560, -0.15846769896509133, 200, 501
-0.3787381851465785, 5940, -0.15594080893142354, 200, 501
-0.10581044933498393, 4900, -0.1328298935351991, 200, 501
-1.2071446703466606, 680, -1.8761889035167805, 52, 199
-1.01182060324357, 5060, -2.9965480415014802, 177, 286
-0.17825099020197047, 7420, -0.3607362758374736, 200, 501
-0.8620625175269856, 1500, -2.9967238084696253, 43, 160
-0.29561401092882467, 4460, -3.1600905221061515, 198, 334
-0.4132781247270813, 7880, -1.4886008440890515, 200, 501
-0.09131833559837493, 8360, -0.2497221426702083, 200, 434
-0.6508796186904657, 6180, -1.375322162822691, 200, 454
-0.1507990246300786, 4080, -0.10773300278476375, 200, 501
-1.2456763824463852, 340, -2.849413957922629, 41, 301
-0.769798227923874, 6400, -0.09110917757709391, 200, 501
-0.6323494307038913, 3900, -2.5594998528757236, 160, 301
-0.4644691354557944, 8180, -0.13549790995872882, 200, 501
-1.0276307573165118, 10620, -1.5222821879385984, 200, 501
-1.2941769577589015, 4940, -1.3215505841713056, 200, 501
-0.20284246818860352, 4980, -0.36236909720370336, 200, 501
-1.123594948438814, 5160, -0.3497060882008339, 200, 501
-0.6389845638674088, 4900, -0.5812900886142512, 200, 412
-0.8236569114712607, 460, -3.5693952575988117, 50, 308
-0.08807231018477951, 4520, -1.5521919191286155, 200, 318
-0.8216266798941383, 7040, -1.7868930004032137, 200, 501
-0.5839663917434119, 3540, -2.0111176202476155, 142, 325
-0.1901303861558065, 8340, -0.2682582185584606, 200, 501
-0.2726324153526759, 4120, -0.49299466027068684, 200, 501
-1.0439646172937305, 5000, -1.709562553254957, 200, 383
-1.373698382862435, 1220, -2.8110028121644066, 77, 272
-0.04557495906791448, 4500, -0.20516957458228977, 200, 501
-0.4025125931036494, 5460, -0.21745006391753935, 200, 501
-0.19827067125987183, 3440, -1.1409225727833414, 200, 501
-0.060772166795120014, 6440, -0.23386142162665105, 200, 484
-1.1266509435237941, 1400, -2.2234208430563003, 35, 263
-0.9072172561983309, 4840, -1.8375856720089154, 200, 359
-0.12264478278789706, 8200, -0.40107708579433976, 200, 501
-0.14791397941999654, 6100, -0.05160533381147964, 200, 501
-0.12762113266053518, 3840, -2.0781169977747633, 200, 336
-0.15928406504286105, 820, -2.4558863066842616, 69, 321
-1.3949105325606759, 4680, -0.45300537380397576, 200, 501
-0.25826265506135104, 6360, -1.22474797546775, 200, 431
-0.7799681477544502, 4460, -1.123375085708839, 200, 501
-1.0876807463719782, 1240, -3.361669016726051, 22, 176
-0.2363961044806131, 11300, -0.1592296980968524, 200, 501
-0.6459951439803788, 6040, -0.6351256202769336, 200, 501
-0.3163333684906389, 5100, -0.278780660198508, 200, 501
-0.2858416677168505, 4660, -0.17525021050115858, 200, 501
-0.1272941045369872, 3360, -1.7908093098361204, 153, 274
-0.13586972982055348, 7620, -0.7037649347561571, 200, 501
-0.6953376446550937, 6820, -1.2456627628931183, 200, 501
-0.2544410740176356, 6120, -0.08690041521158551, 200, 501
-0.0891866241273141, 4960, -0.4584174591329413, 200, 377
-0.4474695848057639, 1200, -3.1820829808010607, 84, 228
-0.6258658862871098, 3100, -2.4766064751770314, 90, 202
-0.3586998705799266, 8280, -0.5232578509864059, 200, 501
-0.0811734068623616, 480, -3.611043327356402, 66, 248
-0.3130261046780776, 8080, -1.2032052506281228, 200, 501
-0.599794920463486, 6040, -1.9268254300153158, 169, 261
-0.30906330403447324, 5020, -3.2145417494367754, 174, 325
-0.63666776024292, 3960, -3.1034763866512463, 143, 426
-0.28728397986579657, 3740, -4.33524002032184, 153, 364
-0.29291051796080725, 4680, -1.5120004604120867, 200, 309
-0.2645060762453153, 8000, -1.348874081874408, 200, 501
-0.9861280483225474, 5620, -0.07617438978482657, 200, 501
-0.10372031853816789, 7120, -0.6952900317050993, 200, 501
-0.4369653270275963, 6100, -0.15313582019702898, 200, 501
-0.08973109347565889, 4140, -0.06243095008599939, 200, 501
-1.0874034107321218, 6980, -0.6762213112533035, 200, 501
-0.44716462270961826, 5240, -1.793223570180846, 200, 335
-0.9117032449738662, 4740, -0.13425651101566338, 200, 501
-0.2999505928052307, 6180, -0.11931625007228439, 200, 501
-0.2420329846357638, 1000, -2.925675787326977, 83, 228
-0.08360112788433291, 4400, -0.2143003198744276, 200, 501
-0.5980552076536816, 7860, -0.4286304641137964, 200, 501
-0.0656489258199973, 5080, -2.0972527801136724, 180, 454
-0.6932497845112748, 4900, -0.9241530743183588, 200, 501
-0.28451316153047423, 5240, -0.09281766811274254, 200, 501
-0.5134007870881314, 6760, -0.15524120792356927, 200, 501
-0.18466165498274076, 5040, -0.2697582822196452, 200, 501
-0.25694831930778494, 6540, -0.18183097671866735, 200, 433
-0.8200249831764809, 7560, -0.5329467805727816, 200, 501
-1.4885198235871695, 6700, -1.088517185381649, 200, 501
-0.20649068639618662, 7240, -0.4899718409303735, 200, 501
-1.090579831880321, 6040, -0.8841785173749049, 200, 501
-0.9246472476254677, 4520, -0.1060742194938844, 200, 501
-0.9284320506958951, 5740, -0.850116916545902, 200, 501
-0.4434150474899524, 7600, -0.806486999149125, 200, 449
-0.6504299919300229, 4080, -0.6837281870803245, 200, 501
-0.13716967473873146, 7260, -0.7910168850527693, 200, 501
-0.5786088848009301, 5880, -0.2156318298501482, 200, 501
-0.4505699984520545, 4440, -0.323232026621446, 200, 501
-0.07836100785279435, 5000, -0.13460223083196193, 200, 501
-0.3739928272186154, 4040, -0.8235489881523075, 200, 501
-1.695333177641479, 40, -2.9929401969255256, 9, 171
-0.30949465154040995, 8600, -0.5148225178183926, 200, 501
-0.21004160507253913, 4040, -2.635250136431241, 111, 342
-1.0543667402378674, 420, -3.9139294498663313, 44, 196
-0.4697434739642885, 4720, -0.32848446364658745, 200, 501
-1.4829268956190513, 9620, -1.6217456668600827, 200, 501
-0.506077447941979, 1300, -3.219781869468314, 45, 245
-0.6759308166001369, 8320, -0.11007475251224104, 200, 358
-1.1053155764883644, 5840, -0.5200626378499311, 200, 501
-0.1286663550714428, 6000, -0.7751602413813898, 200, 370
-0.16426041491549911, 8620, -0.06243095008599939, 200, 501
-0.45798172367661383, 8140, -0.22605688001312485, 200, 501
-0.2821310049944921, 5100, -0.058504237133897574, 200, 501
-0.11132795907868967, 4540, -1.967832499767284, 104, 215
-0.4946534435615662, 7360, -0.47783354023498387, 200, 501
-1.339860825272259, 4800, -2.120153001924387, 141, 426
-0.32649575860130214, 3840, -0.10441543620300506, 200, 501
-0.8161099606121135, 8400, -0.6762637243836501, 200, 501
-0.14042953683490705, 80, -2.089597441891766, 35, 318
-1.7804035255225643, 0, -2.364479289055693, 9, 262
-0.8870987355238584, 6960, -1.521365077253694, 200, 501
-0.8092691171170404, 3440, -1.616800178238344, 192, 340
-0.07647454209451704, 6400, -0.5709560203586562, 200, 501
-0.7466910573584518, 7700, -0.10773300278476378, 200, 487
-0.031204093744238062, 5460, -0.03644421377577663, 200, 501
-0.2517820193425012, 6380, -0.2904099785887887, 200, 501
-0.10581044933498393, 5480, -0.8617201151887484, 200, 399
-0.5235967731989354, 10160, -0.11686374807690164, 200, 501
-1.0778878754700443, 1960, -2.6958350941507048, 61, 283
